business_id,evidence_group,candidate_id,valid,budget-reduction_loss,fixed-budget-mix_loss,budget-growth_loss,economic-ceiling_loss,budget-reduction_uncapped_loss,fixed-budget-mix_uncapped_loss,budget-growth_uncapped_loss,economic-ceiling_uncapped_loss,risk,uncapped_risk
amss-v11c-001,paid-social-experiment,"V6-C06 · benchmark-gap-fill",true,0.027813601027882644,0.026107472705299187,0.029689319972435117,0.02836278471843551,0.027813601027882644,0.026107472705299187,0.029689319972435117,0.02836278471843551,0.02844761728259086,0.02844761728259086
amss-v11c-001,paid-social-experiment,"V6-C06 · experiments-only",true,0.24298584057928801,0.23889321562866936,0.03776632253130781,0.04774051794413262,0.24298584057928801,0.23889321562866936,0.03776632253130781,0.04774051794413262,0.176815526793988,0.176815526793988
amss-v11c-001,paid-social-experiment,"V6-C07 · benchmark-gap-fill",true,0.03588041449845147,0.026107472705299187,0.03026645780648178,0.050256821666556116,0.03588041449845147,0.026107472705299187,0.03026645780648178,0.050256821666556116,0.03923842941562179,0.03923842941562179
amss-v11c-001,paid-social-experiment,"V6-C07 · experiments-only",true,0.1921386044599965,0.1945275853641437,0.04527827021288408,0.04774051794413262,0.1921386044599965,0.1945275853641437,0.04527827021288408,0.04774051794413262,0.14578262080445284,0.14578262080445284
amss-v11c-001,paid-social-experiment,"V6-C08 · benchmark-gap-fill",true,0.027813601027882644,0.026107472705299187,0.04383000251820759,0.02836278471843551,0.027813601027882644,0.026107472705299187,0.04383000251820759,0.02836278471843551,0.03420994541999314,0.03420994541999314
amss-v11c-001,paid-social-experiment,"V6-C08 · experiments-only",true,0.1921386044599965,0.1945275853641437,0.09843131068246293,0.09835186296217166,0.1921386044599965,0.1945275853641437,0.09843131068246293,0.09835186296217166,0.16264433344619073,0.16264433344619073
amss-v11c-001,paid-social-experiment,"V6-C09 · benchmark-gap-fill",true,0.03588041449845147,0.026107472705299187,0.03026645780648178,0.02836278471843551,0.03588041449845147,0.026107472705299187,0.03026645780648178,0.02836278471843551,0.03156896320270974,0.03156896320270974
amss-v11c-001,paid-social-experiment,"V6-C09 · experiments-only",true,0.1921386044599965,0.1945275853641437,0.04527827021288408,0.04774051794413262,0.1921386044599965,0.1945275853641437,0.04527827021288408,0.04774051794413262,0.14578262080445284,0.14578262080445284
amss-v11c-001,paid-social-experiment,"V6-C10 · benchmark-gap-fill",true,0.027813601027882644,0.026107472705299187,0.04383000251820759,0.04428489992808438,0.027813601027882644,0.026107472705299187,0.04383000251820759,0.04428489992808438,0.03853279687595697,0.03853279687595697
amss-v11c-001,paid-social-experiment,"V6-C10 · experiments-only",true,0.1921386044599965,0.1945275853641437,0.03776632253130781,0.09835186296217166,0.1921386044599965,0.1945275853641437,0.03776632253130781,0.09835186296217166,0.15278627287162805,0.15278627287162805
amss-v11c-001,paid-social-experiment,"V6-C11 · benchmark-gap-fill",true,0.027813601027882644,0.026107472705299187,0.03026645780648178,0.02836278471843551,0.027813601027882644,0.026107472705299187,0.03026645780648178,0.02836278471843551,0.028682800949964872,0.028682800949964872
amss-v11c-001,paid-social-experiment,"V6-C11 · experiments-only",true,0.2607596745325949,0.2581663396832541,0.03776632253130781,0.04774051794413262,0.2607596745325949,0.2581663396832541,0.03776632253130781,0.04774051794413262,0.18921392481456195,0.18921392481456195
amss-v11c-001,paid-social-experiment,"V6-C12 · benchmark-gap-fill",true,0.08625009484969282,0.08466256541510679,0.03536024093267615,0.04428489992808438,0.08625009484969282,0.08466256541510679,0.03536024093267615,0.04428489992808438,0.07073648528966447,0.07073648528966447
amss-v11c-001,paid-social-experiment,"V6-C12 · experiments-only",true,0.24298584057928801,0.23889321562866936,0.03776632253130781,0.09835186296217166,0.24298584057928801,0.23889321562866936,0.03776632253130781,0.09835186296217166,0.18503987035941935,0.18503987035941935
amss-v11c-001,paid-social-experiment,"V6-C13 · benchmark-gap-fill",true,0.15996978886024898,0.13158554767957759,0.1348467942471835,0.17629978900917304,0.15996978886024898,0.13158554767957759,0.1348467942471835,0.17629978900917304,0.1579293381044533,0.1579293381044533
amss-v11c-001,paid-social-experiment,"V6-C13 · experiments-only",true,0.5718627612813189,0.5668437355400925,0.3452113788031851,0.3382518819557653,0.5718627612813189,0.5668437355400925,0.3452113788031851,0.3382518819557653,0.49572755435244165,0.49572755435244165
amss-v11c-001,paid-social-experiment,"V6-C14 · benchmark-gap-fill",true,0.7093716364522558,0.6626661246008786,0.6657939775026381,0.6618742186319866,0.7093716364522558,0.6626661246008786,0.6657939775026381,0.6618742186319866,0.6824066366115905,0.6824066366115905
amss-v11c-001,paid-social-experiment,"V6-C14 · experiments-only",true,0.7125646323773155,0.6824549442186101,0.6855584018881858,0.7031265002130087,0.7125646323773155,0.6824549442186101,0.6855584018881858,0.7031265002130087,0.7007585952430903,0.7007585952430903
amss-v11c-001,paid-social-experiment,"V6-C15 · benchmark-gap-fill",true,0,0,0,0,0,0,0,0,0,0
amss-v11c-001,paid-social-experiment,"V6-C15 · experiments-only",true,0.11310150667804307,0.10948134510029639,0.04258588489931643,0.04641061884033126,0.11310150667804307,0.10948134510029639,0.04258588489931643,0.04641061884033126,0.08983705564332459,0.08983705564332459
amss-v11c-001,paid-social-experiment,"V6-C16 · benchmark-gap-fill",true,0.841489616470727,0.6626661246008786,0.6657939775026381,0.8474630560701553,0.841489616470727,0.6626661246008786,0.6657939775026381,0.8474630560701553,0.7863144343463292,0.7863144343463292
amss-v11c-001,paid-social-experiment,"V6-C16 · experiments-only",true,0.8640048094798801,0.6824549442186101,0.6855584018881858,0.8334620080698129,0.8640048094798801,0.6824549442186101,0.6855584018881858,0.8334620080698129,0.7973352157640805,0.7973352157640805
amss-v11c-001,paid-social-experiment,"V6-C17 · benchmark-gap-fill",true,0.05592473847000267,0.014831877755225983,0.08663390933050957,0.05352669510688615,0.05592473847000267,0.014831877755225983,0.08663390933050957,0.05352669510688615,0.06137145368300159,0.06137145368300159
amss-v11c-001,paid-social-experiment,"V6-C17 · experiments-only",true,0.4160250757265784,0.41512261706031567,0.16681875964185924,0.19653597957478808,0.4160250757265784,0.41512261706031567,0.16681875964185924,0.19653597957478808,0.33962066354492026,0.33962066354492026
amss-v11c-001,paid-social-experiment,"V6-C18 · benchmark-gap-fill",true,0.6474624570491785,0.6626661246008786,0.6657939775026381,0.7897004189876471,0.6474624570491785,0.6626661246008786,0.6657939775026381,0.7897004189876471,0.7127987042375562,0.7127987042375562
amss-v11c-001,paid-social-experiment,"V6-C18 · experiments-only",true,0.841489616470727,0.6626661246008786,0.6657939775026381,1,0.841489616470727,0.6626661246008786,0.6657939775026381,1.0001408752114131,0.848473238997741,0.8485306456463918
amss-v11c-001,paid-social-experiment,"V6-C19 · benchmark-gap-fill",true,0.17549902497981523,0.17386428825995295,0.24560614160319852,0.23940449641210426,0.17549902497981523,0.17386428825995295,0.24560614160319852,0.23940449641210426,0.22089674389500363,0.22089674389500363
amss-v11c-001,paid-social-experiment,"V6-C19 · experiments-only",true,0.21910698993576935,0.21435311598810247,0.2024185565809651,0.3322712777769241,0.21910698993576935,0.21435311598810247,0.2024185565809651,0.3322712777769241,0.26173706229438837,0.26173706229438837
amss-v11c-001,paid-social-experiment,"V6-C20 · benchmark-gap-fill",true,0.4351416016378975,0.43512374475680826,0.22673372076636014,0.2244530357476905,0.4351416016378975,0.43512374475680826,0.22673372076636014,0.2244530357476905,0.36703365232342267,0.36703365232342267
amss-v11c-001,paid-social-experiment,"V6-C20 · experiments-only",true,0.48092796446383745,0.48278684424729196,0.3654223029620158,0.3659245356171803,0.48092796446383745,0.48278684424729196,0.3654223029620158,0.3659245356171803,0.4442277307939674,0.4442277307939674
amss-v11c-001,paid-social-experiment,"V6-C21 · benchmark-gap-fill",true,0.016126673649780682,0.014831877755225983,0.019237401243688876,0.019157095820773806,0.016126673649780682,0.014831877755225983,0.019237401243688876,0.019157095820773806,0.017994528742173794,0.017994528742173794
amss-v11c-001,paid-social-experiment,"V6-C21 · experiments-only",true,0.4160250757265784,0.41512261706031567,0.09843131068246293,0.2000141634952618,0.4160250757265784,0.41512261706031567,0.09843131068246293,0.2000141634952618,0.3290729079760954,0.3290729079760954
amss-v11c-001,paid-social-experiment,"V6-C22 · benchmark-gap-fill",true,0.7958223588323242,0.6626661246008786,0.6657939775026381,0.8650416609527447,0.7958223588323242,0.6626661246008786,0.6657939775026381,0.8650416609527447,0.7812617244177118,0.7812617244177118
amss-v11c-001,paid-social-experiment,"V6-C22 · experiments-only",true,0.841489616470727,0.6824549442186101,0.6855584018881858,0.9012533033537995,0.841489616470727,0.6824549442186101,0.6855584018881858,0.9012533033537995,0.814661362264947,0.814661362264947
amss-v11c-001,paid-social-experiment,"V6-C23 · benchmark-gap-fill",true,0.00514453944067028,0,0.002155219888122495,0.014458591860362236,0.00514453944067028,0,0.002155219888122495,0.014458591860362236,0.007618263715296817,0.007618263715296817
amss-v11c-001,paid-social-experiment,"V6-C23 · experiments-only",true,0.08625009484969282,0.08466256541510679,0.04143437774555333,0.04428489992808438,0.08625009484969282,0.08466256541510679,0.04143437774555333,0.04428489992808438,0.07172353252175703,0.07172353252175703
amss-v11c-001,paid-social-experiment,"V6-C24 · benchmark-gap-fill",true,0.6474624570491785,0.08466256541510679,0.09139182684017248,0.7897004189876471,0.6474624570491785,0.08466256541510679,0.09139182684017248,0.7897004189876471,0.5236079667396043,0.5236079667396043
amss-v11c-001,paid-social-experiment,"V6-C24 · experiments-only",true,0.841489616470727,0.3781247715757516,0.38148000362121604,1,0.841489616470727,0.3781247715757516,0.38148000362121604,1.0838958114239934,0.7560342483754268,0.7902217915307039
amss-v11c-002,search-experiment,"V6-C01 · benchmark-gap-fill",true,0.5844904776402382,0.2108382762200976,0.22034393693350857,0.5591790461375185,0.5844904776402382,0.2108382762200976,0.22034393693350857,0.5591790461375185,0.45782737411764424,0.45782737411764424
amss-v11c-002,search-experiment,"V6-C01 · experiments-only",true,0.003389728525263259,0.06810381968599356,0.06340382231743456,0.03475741248785323,0.003389728525263259,0.06810381968599356,0.06340382231743456,0.03475741248785323,0.05091173940658755,0.05091173940658755
amss-v11c-002,search-experiment,"V6-C02 · benchmark-gap-fill",true,0.7005288149431425,0.31603785459582623,0.3244564397253418,0.7824666632246358,0.7005288149431425,0.31603785459582623,0.3244564397253418,0.7824666632246358,0.6103269460885195,0.6103269460885195
amss-v11c-002,search-experiment,"V6-C02 · experiments-only",true,0.5525395548521964,0.147250131259045,0.15898907778670812,0.6571507315484283,0.5525395548521964,0.147250131259045,0.15898907778670812,0.6571507315484283,0.465357125498882,0.465357125498882
amss-v11c-002,search-experiment,"V6-C03 · benchmark-gap-fill",true,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.7933563178675754,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.7933563178675754,0.5393476545956626,0.5393476545956626
amss-v11c-002,search-experiment,"V6-C03 · experiments-only",true,0,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0.03150943377848979,0.03150943377848979
amss-v11c-002,search-experiment,"V6-C04 · benchmark-gap-fill",true,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.7933563178675754,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.7933563178675754,0.5393476545956626,0.5393476545956626
amss-v11c-002,search-experiment,"V6-C04 · experiments-only",true,0.003389728525263259,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0.003389728525263259,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0.03206026466384507,0.03206026466384507
amss-v11c-002,search-experiment,"V6-C05 · benchmark-gap-fill",true,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.6541593437197749,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.6541593437197749,0.4826248876304339,0.4826248876304339
amss-v11c-002,search-experiment,"V6-C05 · experiments-only",true,0,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0.03150943377848979,0.03150943377848979
amss-v11c-002,search-experiment,"V6-C06 · benchmark-gap-fill",true,0.59043152181193,0.2996406099666743,0.3090043293939423,0.5558580906569368,0.59043152181193,0.2996406099666743,0.3090043293939423,0.5558580906569368,0.4881976870351923,0.4881976870351923
amss-v11c-002,search-experiment,"V6-C06 · experiments-only",true,0.03033499651597787,0.004804972988096535,0,0.009670819710664387,0.03033499651597787,0.004804972988096535,0,0.009670819710664387,0.015729263463429392,0.015729263463429392
amss-v11c-002,search-experiment,"V6-C07 · benchmark-gap-fill",true,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.7933563178675754,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.7933563178675754,0.5393476545956626,0.5393476545956626
amss-v11c-002,search-experiment,"V6-C07 · experiments-only",true,0.003389728525263259,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0.003389728525263259,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0.03206026466384507,0.03206026466384507
amss-v11c-002,search-experiment,"V6-C08 · benchmark-gap-fill",true,0.7059316631743798,0.5007511619780265,0.5062092811489367,0.6860595258219627,0.7059316631743798,0.5007511619780265,0.5062092811489367,0.6860595258219627,0.6348191479090664,0.6348191479090664
amss-v11c-002,search-experiment,"V6-C08 · experiments-only",true,0.02995295111523714,0.008649169743341604,0.006087935383910941,0.06647427954481279,0.02995295111523714,0.008649169743341604,0.006087935383910941,0.06647427954481279,0.03749546292101569,0.03749546292101569
amss-v11c-002,search-experiment,"V6-C09 · benchmark-gap-fill",true,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.7933563178675754,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.7933563178675754,0.5393476545956626,0.5393476545956626
amss-v11c-002,search-experiment,"V6-C09 · experiments-only",true,0.003389728525263259,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0.003389728525263259,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0.03206026466384507,0.03206026466384507
amss-v11c-002,search-experiment,"V6-C10 · benchmark-gap-fill",true,0.45726529084496403,0.30590185027954514,0.3160533929373254,0.4467673550116348,0.45726529084496403,0.30590185027954514,0.3160533929373254,0.4467673550116348,0.4069136005076766,0.4069136005076766
amss-v11c-002,search-experiment,"V6-C10 · experiments-only",true,0.02995295111523714,0.008649169743341604,0.006087935383910941,0.06647427954481279,0.02995295111523714,0.008649169743341604,0.006087935383910941,0.06647427954481279,0.03749546292101569,0.03749546292101569
amss-v11c-002,search-experiment,"V6-C11 · benchmark-gap-fill",true,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.7933563178675754,0.5729112994945624,0.18935393882988302,0.19711487624599514,0.7933563178675754,0.5393476545956626,0.5393476545956626
amss-v11c-002,search-experiment,"V6-C11 · experiments-only",true,0.003389728525263259,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0.003389728525263259,0.049057489499621215,0.04296221137694739,0.0001607093172967175,0.03206026466384507,0.03206026466384507
amss-v11c-002,search-experiment,"V6-C12 · benchmark-gap-fill",true,0.4024896090153186,0.30590185027954514,0.3160533929373254,0.3927764765522472,0.4024896090153186,0.30590185027954514,0.3160533929373254,0.3927764765522472,0.37014995017420993,0.37014995017420993
amss-v11c-002,search-experiment,"V6-C12 · experiments-only",true,0.02995295111523714,0.004804972988096535,0,0.05869257556597205,0.02995295111523714,0.004804972988096535,0,0.05869257556597205,0.03271044707702524,0.03271044707702524
amss-v11c-002,search-experiment,"V6-C13 · benchmark-gap-fill",true,1,1,1,1,1.3898764695657586,1.1676370713301325,1.1637171083821576,1.4873781250203033,1,1.356743595757861
amss-v11c-002,search-experiment,"V6-C13 · experiments-only",true,0.07296668625941649,0.06810381968599356,0.06340382231743456,0.09114201347579401,0.07296668625941649,0.06810381968599356,0.06340382231743456,0.09114201347579401,0.07802895089133705,0.07802895089133705
amss-v11c-002,search-experiment,"V6-C14 · benchmark-gap-fill",true,0.3037613936234775,0.34095077194338314,0.3499735490754242,0.3674932996110545,0.3037613936234775,0.34095077194338314,0.3499735490754242,0.3674932996110545,0.34813717087379553,0.34813717087379553
amss-v11c-002,search-experiment,"V6-C14 · experiments-only",true,0.23107206029064964,0.32721625200887416,0.3367960105080562,0.3674932996110545,0.23107206029064964,0.32721625200887416,0.3367960105080562,0.3674932996110545,0.3305683031510823,0.3305683031510823
amss-v11c-002,search-experiment,"V6-C15 · benchmark-gap-fill",true,0.03651641849464566,0.049057489499621215,0.05983367813451915,0.14207385370191788,0.03651641849464566,0.049057489499621215,0.05983367813451915,0.14207385370191788,0.08780636433358377,0.08780636433358377
amss-v11c-002,search-experiment,"V6-C15 · experiments-only",true,0,0.049057489499621215,0.04296221137694739,0,0,0.049057489499621215,0.04296221137694739,0,0.03148331851442907,0.03148331851442907
amss-v11c-002,search-experiment,"V6-C16 · benchmark-gap-fill",true,0.4151398329221295,0.12853860020405006,0.14018263781058113,0.71890290038642,0.4151398329221295,0.12853860020405006,0.14018263781058113,0.71890290038642,0.44767003839151337,0.44767003839151337
amss-v11c-002,search-experiment,"V6-C16 · experiments-only",true,0.4151398329221295,0.12853860020405006,0.14018263781058113,0.71890290038642,0.4151398329221295,0.12853860020405006,0.14018263781058113,0.71890290038642,0.44767003839151337,0.44767003839151337
amss-v11c-002,search-experiment,"V6-C17 · benchmark-gap-fill",true,1,1,1,1,1.3898764695657586,1.1676370713301325,1.1637171083821576,1.4873781250203033,1,1.356743595757861
amss-v11c-002,search-experiment,"V6-C17 · experiments-only",true,0.07296668625941649,0.06810381968599356,0.06340382231743456,0.11880677155757818,0.07296668625941649,0.06810381968599356,0.06340382231743456,0.11880677155757818,0.0893023398096641,0.0893023398096641
amss-v11c-002,search-experiment,"V6-C18 · benchmark-gap-fill",true,0.3037613936234775,0.5174362446615764,0.5242689855297555,0.5251936785860692,0.3037613936234775,0.5174362446615764,0.5242689855297555,0.5251936785860692,0.4877029938743541,0.4877029938743541
amss-v11c-002,search-experiment,"V6-C18 · experiments-only",true,0.398145794742637,0.508304188333765,0.514261986925117,0.5251936785860692,0.398145794742637,0.508304188333765,0.514261986925117,0.5251936785860692,0.4988796277762073,0.4988796277762073
amss-v11c-002,search-experiment,"V6-C19 · benchmark-gap-fill",true,0.4255087245412552,0.36155185971958564,0.36831757556369243,0.5387465273001872,0.4255087245412552,0.36155185971958564,0.36831757556369243,0.5387465273001872,0.4519665769231448,0.4519665769231448
amss-v11c-002,search-experiment,"V6-C19 · experiments-only",true,0.003389728525263259,0.049057489499621215,0.05983367813451915,0.0001607093172967175,0.003389728525263259,0.049057489499621215,0.05983367813451915,0.0001607093172967175,0.038082048430381224,0.038082048430381224
amss-v11c-002,search-experiment,"V6-C20 · benchmark-gap-fill",true,0.87794510873542,0.2894639699092109,0.29890301609754216,1,0.87794510873542,0.2894639699092109,0.29890301609754216,1.3202503550566105,0.7379599518128223,0.868461971498391
amss-v11c-002,search-experiment,"V6-C20 · experiments-only",true,0.87794510873542,0.2894639699092109,0.29890301609754216,1,0.87794510873542,0.2894639699092109,0.29890301609754216,1.3352951609109902,0.7379599518128223,0.8745927298840508
amss-v11c-002,search-experiment,"V6-C21 · benchmark-gap-fill",true,1,1,1,1,1.3898764695657586,1.1676370713301325,1.1637171083821576,1.4873781250203033,1,1.356743595757861
amss-v11c-002,search-experiment,"V6-C21 · experiments-only",true,0.07296668625941649,0.06810381968599356,0.06340382231743456,0.11880677155757818,0.07296668625941649,0.06810381968599356,0.06340382231743456,0.11880677155757818,0.0893023398096641,0.0893023398096641
amss-v11c-002,search-experiment,"V6-C22 · benchmark-gap-fill",true,0.3037613936234775,0,0.01213688858223584,0.4413065509763699,0.3037613936234775,0,0.01213688858223584,0.4413065509763699,0.2630608367117643,0.2630608367117643
amss-v11c-002,search-experiment,"V6-C22 · experiments-only",true,0.3037613936234775,0,0.01213688858223584,0.4413065509763699,0.3037613936234775,0,0.01213688858223584,0.4413065509763699,0.2630608367117643,0.2630608367117643
amss-v11c-002,search-experiment,"V6-C23 · benchmark-gap-fill",true,0.10786762389870887,0.049057489499621215,0.05983367813451915,0.2633095561765878,0.10786762389870887,0.049057489499621215,0.05983367813451915,0.2633095561765878,0.15384804827541199,0.15384804827541199
amss-v11c-002,search-experiment,"V6-C23 · experiments-only",true,0,0.049057489499621215,0.04296221137694739,0.042403846789954076,0,0.049057489499621215,0.04296221137694739,0.042403846789954076,0.038373943617796606,0.038373943617796606
amss-v11c-002,search-experiment,"V6-C24 · benchmark-gap-fill",true,0.6955550827416348,0.31603785459582623,0.3244564397253418,1,0.6955550827416348,0.31603785459582623,0.3244564397253418,1.1054462857906917,0.6976413074605772,0.740610668920284
amss-v11c-002,search-experiment,"V6-C24 · experiments-only",true,0.29211907078846233,0.008649169743341604,0.021502711687443454,0.46746029999942945,0.29211907078846233,0.008649169743341604,0.021502711687443454,0.46746029999942945,0.27353160441818375,0.27353160441818375
amss-v11c-003,tv-experiment,"V6-C01 · benchmark-gap-fill",true,0.13735762958209788,0.3666769686082785,0.36236189569926597,0.1629742522073092,0.13735762958209788,0.3666769686082785,0.36236189569926597,0.1629742522073092,0.29515660259820575,0.29515660259820575
amss-v11c-003,tv-experiment,"V6-C01 · experiments-only",true,0.12146906644455167,0.20022787589496738,0.44867921124482807,0.4965863670108921,0.12146906644455167,0.20022787589496738,0.44867921124482807,0.4965863670108921,0.3746563866951019,0.3746563866951019
amss-v11c-003,tv-experiment,"V6-C02 · benchmark-gap-fill",true,0,0,0,0,0,0,0,0,0,0
amss-v11c-003,tv-experiment,"V6-C02 · experiments-only",true,0.21392607665479044,0.17771005366613576,0.1732464827120866,0.5951563529858405,0.21392607665479044,0.17771005366613576,0.1732464827120866,0.5951563529858405,0.3567818765083476,0.3567818765083476
amss-v11c-003,tv-experiment,"V6-C03 · benchmark-gap-fill",true,0.3857472006993811,0.20657695286304054,0.19861487122459756,0.8528956255069657,0.3857472006993811,0.20657695286304054,0.19861487122459756,0.8528956255069657,0.5165860149954142,0.5165860149954142
amss-v11c-003,tv-experiment,"V6-C03 · experiments-only",true,0.14623523913291506,0.22851014093042193,0.2890878095391463,0.24604970810163215,0.14623523913291506,0.22851014093042193,0.2890878095391463,0.24604970810163215,0.244517703564681,0.244517703564681
amss-v11c-003,tv-experiment,"V6-C04 · benchmark-gap-fill",true,0.3857472006993811,0.14865218090566074,0.14494915055430527,0.8528956255069657,0.3857472006993811,0.14865218090566074,0.14494915055430527,0.8528956255069657,0.4984525599434175,0.4984525599434175
amss-v11c-003,tv-experiment,"V6-C04 · experiments-only",true,0.14623523913291506,0.22851014093042193,0.3136541464455619,0.24604970810163215,0.14623523913291506,0.22851014093042193,0.3136541464455619,0.24604970810163215,0.25452848585404536,0.25452848585404536
amss-v11c-003,tv-experiment,"V6-C05 · benchmark-gap-fill",true,0.3857472006993811,0.14865218090566074,0.14494915055430527,0.8528956255069657,0.3857472006993811,0.14865218090566074,0.14494915055430527,0.8528956255069657,0.4984525599434175,0.4984525599434175
amss-v11c-003,tv-experiment,"V6-C05 · experiments-only",true,0.14623523913291506,0.22851014093042193,0.297315257187253,0.24604970810163215,0.14623523913291506,0.22851014093042193,0.297315257187253,0.24604970810163215,0.24787038848128445,0.24787038848128445
amss-v11c-003,tv-experiment,"V6-C06 · benchmark-gap-fill",true,0.15558266017295425,0.17771005366613576,0.1732464827120866,0.1548905540673012,0.15558266017295425,0.17771005366613576,0.1732464827120866,0.1548905540673012,0.169212178308475,0.169212178308475
amss-v11c-003,tv-experiment,"V6-C06 · experiments-only",true,0.12056775345680738,0.20657695286304054,0.3100886051564546,0.2626060822833542,0.12056775345680738,0.20657695286304054,0.3100886051564546,0.2626060822833542,0.24976924838902778,0.24976924838902778
amss-v11c-003,tv-experiment,"V6-C07 · benchmark-gap-fill",true,0.3857472006993811,0.20657695286304054,0.19861487122459756,0.8528956255069657,0.3857472006993811,0.20657695286304054,0.19861487122459756,0.8528956255069657,0.5165860149954142,0.5165860149954142
amss-v11c-003,tv-experiment,"V6-C07 · experiments-only",true,0.18611953370197723,0.2628381117765552,0.2794017223194629,0.22078044033009908,0.18611953370197723,0.2628381117765552,0.2794017223194629,0.22078044033009908,0.25028664252562205,0.25028664252562205
amss-v11c-003,tv-experiment,"V6-C08 · benchmark-gap-fill",true,0.10091186760298927,0.17771005366613576,0.1732464827120866,0.1548905540673012,0.10091186760298927,0.17771005366613576,0.1732464827120866,0.1548905540673012,0.16032817451585568,0.16032817451585568
amss-v11c-003,tv-experiment,"V6-C08 · experiments-only",true,0.05868517407350624,0.14865218090566074,0.37200919548231887,0.2626060822833542,0.05868517407350624,0.14865218090566074,0.37200919548231887,0.2626060822833542,0.2555331943539568,0.2555331943539568
amss-v11c-003,tv-experiment,"V6-C09 · benchmark-gap-fill",true,0.3857472006993811,0.20657695286304054,0.19861487122459756,0.7211675131030327,0.3857472006993811,0.20657695286304054,0.19861487122459756,0.7211675131030327,0.4629068091908115,0.4629068091908115
